N,P,K,temperature,humidity,ph,soil_moisture,label
57,60,17,26.23773129,67.88521396,7.504608385,205.7553834878691,blackgram
56,75,15,30.20157245,60.06534859,7.152272256,177.94273894079942,blackgram
49,72,15,31.55846339,67.83563765,7.137004749,210.70106707823285,blackgram
24,80,19,29.67892453,69.0854554,6.8080417220000005,175.21600804847412,blackgram
49,76,18,27.05365239,67.7017527,7.393631868,155.19000166709617,blackgram
28,68,19,34.63880966,61.38597868,7.69950698,201.30320136979518,blackgram
55,78,21,33.39438752,62.93692886,6.602888248999999,167.15968275653094,blackgram
50,64,25,28.84079155,63.37230676,6.734447425,192.9122039328441,blackgram
34,80,19,31.49338309,63.0563645,6.521217963,197.64715677683088,blackgram
20,68,23,25.54960633,63.95425534,7.707332484,165.6508577686614,blackgram
55,67,16,34.37329112,69.69366426,6.596719015,192.97727418288486,blackgram
23,70,15,34.600824700000004,63.11296779,7.403623355,154.99154896716928,blackgram
53,74,15,29.43463808,64.94329356,7.517097,200.32595364877648,blackgram
26,67,16,29.10713092,67.90577375,7.17620823,183.57759286691027,blackgram
33,80,22,28.57006111,65.71765781,6.593961761,192.26333562047088,blackgram
37,79,19,27.54384835,69.3478631,7.143942758,189.65026463569185,blackgram
33,75,21,33.04687968,68.93875631,6.690655045,162.25752640918859,blackgram
22,55,20,33.95309131,69.96100028,7.423530351,157.86575180010271,blackgram
20,68,17,30.11873003,60.11680815,6.578714842999999,198.59751323737132,blackgram
43,68,20,29.57812712,66.17587668,7.497469256,189.76657750670432,blackgram
44,76,22,27.26458947,68.01232937,7.775306272000001,187.75660208808947,blackgram
34,60,16,31.35730791,64.24992106,7.322555222999999,168.2476425236985,blackgram
21,72,17,31.52104732,66.55723677,7.580527339,159.97671927486206,blackgram
25,68,19,29.39982732,64.25510719,7.1084501210000015,182.2026114876132,blackgram
41,62,15,29.38400259,64.14928485,7.358974541,173.58762392232762,blackgram
28,65,23,28.38686534,61.88871127,7.405176138,208.29170437564682,blackgram
35,64,15,28.47442276,63.53604453,6.500144962,190.1076791590365,blackgram
52,58,16,30.64095781,61.14508627,7.167435834,197.20849194104358,blackgram
58,75,25,25.25596239,61.36669662,7.261791753,186.7131148178216,blackgram
34,66,19,32.97030511,60.18122078,7.586642101,205.21626805166795,blackgram
52,70,16,33.66855394,66.60416867,7.534811832999999,181.61833796500852,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,205.05336250255175,blackgram
42,58,25,27.45853567,62.90020977,6.513620917999999,189.8485104059332,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,209.74150841448693,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,196.5939995528352,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,170.0678448401995,blackgram
56,76,16,28.27265858,61.18956161,7.5131510760000015,166.09784959685325,blackgram
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,190.72901699557275,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,166.94288674996042,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,169.23996908908663,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,166.73952058791622,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,165.02885901382072,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,201.59234216086122,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,193.5019326431381,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,164.12531480505933,blackgram
41,74,18,28.75751783,61.02701476,6.599147297999999,204.9467410954693,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,162.31780828780313,blackgram
27,62,24,28.63005477,66.770943,7.353876754,162.14554907744596,blackgram
27,60,17,26.41768321,63.64698302,7.026795358999999,170.42596214170536,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,187.4547855431282,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,196.41378827520788,blackgram
21,62,24,33.49077065,62.73317204,6.8473828910000005,174.40231711914,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,208.20610537472604,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,198.27566610701547,blackgram
59,58,17,28.546224,66.31394098,7.368318809,164.30799516861939,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,178.33182908289382,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,179.1734298077567,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,207.99256596648496,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,172.25087384324556,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,171.79345365323476,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,186.39789818796834,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,160.46878241622318,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,166.40175475159302,blackgram
32,76,15,28.05153602,63.49802189,7.604110177000001,89.22758041652831,lentil
13,61,22,19.44084326,63.27771461,7.728832424,102.61690026196081,lentil
38,60,20,29.84823072,60.63872613,7.491217102,102.5136850609032,lentil
11,74,17,21.36383757,69.92375891,6.633864582,101.86128815022646,lentil
37,71,16,26.28663931,68.51966729,7.324863481,99.94558327365691,lentil
29,71,18,22.17499963,62.13873825,6.410441476,128.19370486770177,lentil
2,72,18,26.57597546,60.97876599,7.836719564,118.26694484680641,lentil
6,59,21,26.58972517,66.14007674,6.139215944,118.33956055191108,lentil
13,64,20,19.1345771,62.57526895,6.590571088,62.67333600135154,lentil
8,58,17,28.75273118,69.15640149,7.286049977999999,57.60337367225301,lentil
6,77,20,25.78746268,60.2816298,6.058306161,111.52964314583701,lentil
2,75,22,23.89271875,61.78779413,6.658605362,124.68991376364336,lentil
3,69,23,28.67408774,63.18832976,7.299360767,87.69423645820407,lentil
27,80,24,28.42062847,61.77336343,7.815210661,111.06820020110722,lentil
39,78,15,21.35499456,62.60136323,5.925391795,83.15324033498038,lentil
40,79,17,21.12695586,63.18738532,6.403683619,71.34246755921473,lentil
37,62,22,24.02037872,61.62313345,7.397546271,113.98771959435209,lentil
31,60,24,25.40474421,65.8567539,7.722335992,122.23540523315594,lentil
22,67,22,29.03017561,64.49166566,7.475926645,133.87251870799477,lentil
3,78,18,20.21368219,68.65257685,6.887130053,118.2909323071077,lentil
4,80,16,29.19585548,68.01965728,7.441976825,95.29771833747856,lentil
13,61,24,18.29783597,69.6897615,7.629910252999999,112.4846614993576,lentil
12,66,20,27.41434987,63.41785982,7.336117221,93.36702859839009,lentil
4,61,21,24.84063998,60.09116626,6.75020529,110.12080948858375,lentil
9,60,21,29.94413861,67.31323084,7.52178027,77.71377648777276,lentil
18,66,22,25.87990287,67.55109024,6.347379185,106.72292432682339,lentil
32,56,18,20.0467711,65.84395319,7.135251532000001,99.61792341596332,lentil
6,72,15,22.99451999,66.70897237,7.670178119,132.1419282786537,lentil
15,77,20,25.13163619,66.92642362,7.399749291,111.1317576440357,lentil
0,65,24,28.49584395,62.44616219,7.841496029,126.95661533241936,lentil
30,79,22,18.28766124,69.48515056,6.254216611,109.45233821209044,lentil
3,63,16,24.38041875,61.18458224,6.868881707999999,126.93409021891767,lentil
2,78,23,21.31852148,66.43934593,7.320514721,97.20028765067285,lentil
10,78,18,18.54141834,62.70637578,6.296976913,92.00402963518579,lentil
14,67,25,25.28710601,60.85993533,7.241151936,112.41752896833407,lentil
39,65,23,25.43459777,69.12613376,7.685959305,80.24138697728681,lentil
19,72,15,28.83600962,69.76112921,6.890760124,92.03266376171133,lentil
18,57,21,27.37659643,63.93927841,6.155915975,112.8030855007876,lentil
31,58,15,28.31886863,60.19461399,6.167855382000001,96.96531178415518,lentil
28,58,25,27.4818649,62.04814951,6.861640036,67.84569163362674,lentil
5,65,19,18.28072173,68.10365387,6.978361689,110.2157517425832,lentil
16,65,19,27.61204997,69.29786244,7.043160241,86.78278123659041,lentil
34,65,19,23.43974653,63.22011726,5.94239222,97.11010265925906,lentil
14,69,19,20.95628486,63.68128841,7.239455147,124.07895837736578,lentil
22,55,16,23.7937153,68.03209183,6.516317561,113.82656728089663,lentil
24,61,17,22.6371424,65.44544859,6.233269045,69.74564780421271,lentil
2,79,15,21.53577883,65.47227704,7.505283615,59.904017800155735,lentil
26,63,17,29.87854588,65.73085206,6.950300686,95.38996052144027,lentil
27,61,15,25.2653291,67.10004577,6.958054839,108.43047833205377,lentil
24,70,16,25.17885316,68.93307305,6.54803469,57.14304921948019,lentil
13,74,25,24.12192608,61.09533545,6.461618577,92.61346770414748,lentil
6,64,23,23.33565221,67.40460704,7.065264073,61.58363032278557,lentil
12,58,23,21.74600081,63.39503184,6.765091462000001,116.50123323033296,lentil
32,79,22,27.60195453,63.46170674,5.91645379,131.70902756023148,lentil
6,68,18,24.388717,62.50453062,6.711341147000001,104.27150412937527,lentil
10,79,20,24.98287462,66.895409,6.379881442,69.39714749045338,lentil
38,77,22,28.234829,69.3159965,6.313284267999999,58.428519362401346,lentil
17,74,17,26.03026959,69.55863145,7.393210848,65.15775778295928,lentil
26,68,24,28.04849594,64.07691942,7.504930973,65.32849655355196,lentil
23,75,17,24.87425505,64.00213929,7.198076286,108.20675272523599,lentil
32,78,22,23.97081395,62.35557553,7.007037515,127.97333955534862,lentil
19,79,19,20.06003985,67.76252583,6.677262562,87.4433006771061,lentil
22,60,18,19.59221047,61.28633405,6.74398035,83.10810345038881,lentil
28,69,16,29.77013109,66.29327012,6.547361617999999,59.69456494481354,lentil
1,67,21,27.52135365,60.53657684,6.551577598,107.37231975479271,lentil
12,67,23,25.62896213,63.14909763,6.585020302999999,97.47271894673112,lentil
36,67,20,20.39078312,60.47528931,6.924042372000001,127.61107861024635,lentil
28,70,21,25.39038396,60.4989659,7.437373666,73.13652792582367,lentil
12,71,19,24.91079638,60.71367427,7.142611056000002,84.75380610323121,lentil
22,68,16,27.70496805,63.20915034,7.74672376,66.49790219505152,lentil
26,66,22,18.06486101,65.1034354,6.300479414,120.80391894313873,lentil
16,65,16,18.13027797,62.45851612,6.078724107,117.19430601015297,lentil
14,59,22,23.82723528,67.89815262,6.76660668,102.90967639281682,lentil
33,59,19,23.19305333,62.74710773,7.641024177,113.10536686656633,lentil
21,63,17,25.08966129,68.17543102,6.559681838,81.89141584060165,lentil
0,69,21,25.86928193,61.88321072,7.072923306,63.49585324503811,lentil
10,75,17,18.43966037,68.05394959,7.732194787999999,72.46645938190875,lentil
30,61,18,27.14911056,67.02664337,6.157782589,124.50035372046621,lentil
0,74,17,23.33375853,64.50515776,7.240988401,103.32544897681538,lentil
35,74,22,26.7230014,62.96841833,6.898905799,87.35717660367301,lentil
7,63,24,19.55750776,64.45268309,6.818681086000002,126.57646271781871,lentil
9,56,17,26.13708256,66.7729209,6.261937875,101.27349801797922,lentil
14,74,15,27.99990346,65.57653373,6.493036868,114.60220539072441,lentil
14,76,20,29.05941162,62.10652364,7.042474679,62.79540790129416,lentil
36,65,16,25.71269843,64.1123333,7.692013657,115.48977904545073,lentil
28,67,21,21.79792649,63.73086065,6.250994222999999,101.81663219982946,lentil
28,79,16,24.70626432,60.26854183,6.0521848810000005,126.87612176638672,lentil
40,61,22,20.94981756,65.8108757,7.002216044,92.62440502510165,lentil
10,70,19,24.84918386,68.98088448,7.272427638,82.49254214391482,lentil
12,80,19,21.91041045,65.21662467,5.962001484,61.257224571548555,lentil
37,77,20,25.93381964,68.70533022,7.080506001,118.77818017001562,lentil
0,67,22,29.82112112,69.4073209,6.5937983870000005,120.86321682638209,lentil
7,73,25,27.52185591,63.13215259,7.28805662,96.36086045848286,lentil
10,56,18,27.99627907,68.6428593,7.32710972,99.82038402934084,lentil
39,70,15,20.76774783,63.90164154,6.366355781,106.84128039718779,lentil
26,56,22,23.05276444,60.424786,7.011121216,124.86550898275325,lentil
9,77,17,21.65845777,63.58337146,6.280725549,68.8685996541532,lentil
4,59,19,26.25070298,67.62779652,7.621494566,79.40796552602163,lentil
34,73,15,20.97195263,63.83179889,7.630424082999999,126.7899639242494,lentil
33,77,15,23.89736406,66.32102048,7.802212437,79.15638740711633,lentil
2,24,38,24.55981624,91.63536236,5.922935513,353.7125083673909,pomegranate
6,18,37,19.65690085,89.93701023,5.937649577999999,338.59149320836883,pomegranate
8,26,36,18.78359608,87.4024767,6.804781106,317.2839932188385,pomegranate
37,18,39,24.1469628,94.5110662,6.424670614,347.0173658528838,pomegranate
0,27,38,22.44581266,89.90147027,6.7380162210000005,343.7751712636023,pomegranate
31,25,38,24.96273236,92.40501423,6.4973666770000005,343.876629258478,pomegranate
21,21,38,22.5526059,89.32594859999998,6.327673765,326.44737166615414,pomegranate
6,30,40,22.77035608,91.45498527,6.36137446,334.428334307676,pomegranate
25,27,41,19.20090378,94.27659596,6.9235093710000015,338.5778581303018,pomegranate
15,11,38,23.12808226,92.68328358,6.630646082999999,343.78448425591296,pomegranate
14,5,36,24.92639065,85.19098079,5.832525853,325.9609485151858,pomegranate
16,10,41,24.77464458,85.63608688,6.738993954,329.7780483558551,pomegranate
36,7,37,19.8671184,86.35590206,5.782435567,339.636138097574,pomegranate
4,20,41,24.26601316,93.7974061,6.537042717,325.0671205957488,pomegranate
29,22,40,23.62600218,89.73266695,6.145104401,337.1952363118229,pomegranate
16,15,42,19.67832052,89.08935702,6.890784045,340.52267259366914,pomegranate
18,27,41,22.36509395,92.30882391,7.175344328,326.16237690870696,pomegranate
11,18,42,21.57936934,94.88267728,5.938528744,318.5979747490678,pomegranate
5,15,38,18.26233221,88.16779129,5.709380472,338.7062917688678,pomegranate
18,23,44,23.71028128,89.61794165,6.184400085,329.3555910718128,pomegranate
9,8,40,22.48720144,89.9224883,6.553509673,352.5355996359027,pomegranate
40,27,45,21.66024980000001,94.79397419,5.885638185,355.51083334357116,pomegranate
22,23,44,20.13037175,89.31505137,6.1438746910000015,335.87688528087574,pomegranate
9,16,39,18.41164435,91.11927248,6.101198974,327.55731852193134,pomegranate
12,29,40,19.68291173,89.75272999,6.594037135,351.06572388015263,pomegranate
0,17,42,23.20242586,91.19442671,6.8598408210000015,342.63425357177147,pomegranate
2,21,44,18.92157197,87.31290342,6.56893406,318.3743507567528,pomegranate
28,6,40,22.10621387,91.34039616,6.769855664,334.06042581662615,pomegranate
8,23,44,18.47412402,89.68919664,7.130837931,340.2489286741531,pomegranate
29,16,36,19.81069447,88.92944254,5.7403380020000006,318.6008497147805,pomegranate
17,18,43,24.4880844,90.83687246,5.843005428,319.8993647158701,pomegranate
34,21,42,18.75927679,89.93457597,6.648687273999999,350.0550500761486,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,324.43675949930065,pomegranate
25,17,40,18.91251245,87.74938524,6.608023872,351.05877161324076,pomegranate
8,25,36,19.91330523,94.95031368,6.828522375,323.10188685994916,pomegranate
26,18,42,19.72620525,89.64934166,6.910374919,339.2962992637157,pomegranate
4,19,42,23.83185873,87.84034604,6.306605528,350.83989181548554,pomegranate
36,24,41,24.94467632,94.25702672,7.009180374,322.53224659672225,pomegranate
5,24,40,24.692258,93.87030088,6.297907578999999,325.59151657756894,pomegranate
19,17,39,24.72485577,85.56083187,6.728599215,351.053786488999,pomegranate
39,30,38,20.12644921,87.59629625,6.965156737999999,338.66738181792374,pomegranate
5,29,44,21.02432943,93.0569505,5.578095745,326.02000596988063,pomegranate
4,24,43,22.40423537,88.1508343,7.199504273,345.62134718760785,pomegranate
38,21,35,20.33691147,89.38003827,5.841367187,349.8454963772785,pomegranate
37,11,36,24.24779615,85.56033312,6.710143266,334.2574985869792,pomegranate
9,25,41,24.81530144,91.90842992,5.972714857000001,343.3694148396479,pomegranate
29,22,43,19.66329768,87.95158129,5.561851831,330.85162870715817,pomegranate
5,21,38,22.43377991,90.3396556,6.107054807999999,355.6061570759923,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,347.06409002077095,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,331.79102356103243,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,335.3120666951944,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,327.7137366249532,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,336.74187719398793,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,344.8229170141904,pomegranate
5,13,37,22.34375696,89.7870345,5.648243648999999,320.3672436055654,pomegranate
27,24,41,24.32770134,90.88292835,6.610251186,347.9000651339246,pomegranate
7,23,35,19.75088482,88.71691157,7.054313822999999,317.4201766979364,pomegranate
12,20,39,19.86173586,86.19740917,6.026999326,350.063216628659,pomegranate
4,19,43,18.07132963,93.14554876,5.7794274020000005,332.093367954016,pomegranate
3,9,45,23.89162561,89.61850203,6.535244251,325.37555337817537,pomegranate
1,27,36,23.98598756,93.34236582,5.684995235,326.81635142694324,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,319.25428879089094,pomegranate
24,21,42,20.82210727,87.22815682,6.999014379,343.9771420380242,pomegranate
13,30,37,20.86474944,91.61793636,6.277148771,334.0530371778738,pomegranate
40,11,44,24.45840036,86.10874614,6.322396027000001,351.4362320988462,pomegranate
21,9,40,24.51147697,90.64498715,5.956401828,329.2438178171481,pomegranate
3,27,44,24.56811204,92.03009222,6.591302797000001,349.8380784414768,pomegranate
40,29,42,24.63228709,89.01574455,7.104094929,348.8058547302273,pomegranate
14,25,40,20.07386547,90.97819712,6.407872061,321.8710229862055,pomegranate
38,14,37,21.80523051,94.63612858,6.658402594,317.78670244535374,pomegranate
34,9,36,22.8122645,86.34233767,6.276038961,347.83292631945494,pomegranate
32,14,37,22.73031253,88.48567856,6.825256236,325.6330678888058,pomegranate
18,21,35,23.2801227,94.94330457,6.368560522,350.51198844534343,pomegranate
8,23,38,19.30106297,87.1775172,7.005410734,328.6874194347467,pomegranate
15,6,41,19.0087067,88.83768149,6.8973684770000006,341.0335765132818,pomegranate
0,5,36,24.35193812,90.88612388,6.152906502,328.88990020912,pomegranate
22,9,44,24.72235539,88.87651295,5.744361602000001,354.57673084746966,pomegranate
14,8,43,21.92513945,94.46485312,7.051654924,352.7400753080452,pomegranate
31,11,45,24.83954414,86.88738076,6.034612928,337.04061727892457,pomegranate
39,17,45,18.09691127,90.42177379,6.9244907310000015,326.39465895008425,pomegranate
10,5,42,20.24104904,91.08706822,6.887005997,343.2477226063358,pomegranate
8,28,38,23.22594,94.42971362,6.8444019,329.51670518345776,pomegranate
32,13,42,23.50128217,92.97527546,5.786058032000001,333.09119345992366,pomegranate
18,9,40,19.44623085,89.02127045,5.627186257000001,331.32424716556324,pomegranate
20,27,41,20.51343484,92.51675903,5.700088663,348.34629157670173,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,336.9124195587035,pomegranate
20,7,45,18.90592319,89.24126808,6.077886012,355.6655109705682,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,342.407307062766,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,345.78933801061635,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,321.4578031389253,pomegranate
9,16,36,23.77989026,92.93386903,5.893332377999999,334.4738330108272,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,346.4839537041216,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,331.1995600799285,pomegranate
40,30,35,20.89273273,91.07776977,6.269663962999999,324.6939586811628,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,334.57935866971474,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,355.1333528126163,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,318.441072088269,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,331.778289752721,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,345.38272349150543,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,339.61799358682987,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,279.9299978114589,banana
105,95,50,27.33368994,83.67675197,5.849076099,311.6211943021908,banana
108,92,53,27.40053601,82.96221306,6.276800323,326.61018500666233,banana
86,76,54,29.3159075,80.11585705,5.926824754,269.45002758246176,banana
80,77,49,26.05433004,79.39654531,5.519088423,358.57456611310863,banana
93,94,53,25.86632408,84.42379269,6.079178787999999,363.6090828673506,banana
90,92,55,27.00932084,80.18546798,6.13465588,297.26501543089563,banana
108,89,53,29.55054817,78.06762846,5.808497603999999,305.0499558711254,banana
108,88,55,26.28845991,83.390039,5.891458107,361.0541854915455,banana
105,77,52,29.16226551,76.16151562,5.816622478999999,307.604756952155,banana
118,88,52,28.65003945,82.68752542,5.8431631610000005,302.7602422024995,banana
101,87,54,29.07311132,76.50045221,6.376756632999999,308.2280748066434,banana
95,75,50,28.08166093,75.26429821,5.623615687000001,378.0280077304044,banana
106,85,53,27.1994597,78.80860679999998,5.91505509,306.51282681801854,banana
86,95,49,28.05484146,78.04602887,6.458714879,339.94002598247414,banana
83,79,55,25.14748006,83.34688193,5.565028635,302.4362423172466,banana
85,95,47,25.94019018,78.3422098,6.211833161,384.0870253394882,banana
109,79,45,27.66752761,79.68542782,6.490074429,340.97668704024,banana
100,76,45,25.56703012,75.94067692,5.590236025,318.3182399684442,banana
117,86,48,28.6956201,82.54195839,6.225225238999999,369.8768535177843,banana
114,94,53,26.33544853,76.8532006,6.190757458999999,379.6071067410618,banana
110,78,50,25.93730186,78.89864446,5.915568968,300.70417381321636,banana
94,70,48,25.13686519,84.88394407,6.195152442,274.67200933246124,banana
80,71,47,27.50527651,80.79783998,6.156373499,327.149478923572,banana
114,79,51,26.21009246,82.34429458,6.313197204,354.1039366067684,banana
88,78,45,29.10403455,79.19588629,6.324270089,277.03864309807227,banana
112,73,48,29.244063800000006,77.32017166,5.7074889870000005,271.59911032570113,banana
117,76,47,25.56202173,77.38229006,6.119216009,280.9864753163177,banana
111,87,48,26.3985515,81.36028902,5.571401169,300.5116024959495,banana
89,83,47,28.09577643,77.79586769,5.63127166,344.35441093634614,banana
93,91,47,27.84767901,83.31110751,6.101241579,374.21824178926363,banana
92,81,52,27.39341554,81.4654833,6.438137278999998,285.6452795394364,banana
105,74,45,25.14517635,81.38204104,6.098369122,381.65916343911687,banana
102,71,48,28.65456263,79.28693687,5.695267822000001,317.0715957787427,banana
94,91,51,29.16093424,76.67484233,5.6180944460000015,344.4896499710896,banana
116,71,47,27.57278064,82.0638878,6.435785799,274.2030258669073,banana
117,79,49,25.40909896,82.36208097,6.176644228,357.60985706663314,banana
119,72,55,25.99069521,83.33983116,6.220643671,354.1336650166365,banana
99,73,53,26.29039046,81.06003778,5.8717022110000014,379.55780404734304,banana
91,84,52,29.14827211,78.71024836,6.390741836,375.1776808362408,banana
80,90,47,26.59743595,79.35898915,6.21084479,336.08034712091535,banana
101,70,48,25.36059237,75.03193255,6.012696655,371.38588902037293,banana
108,89,53,29.12036889,80.18080728,5.908770059,355.3691150350682,banana
100,80,52,27.53911354,77.25629897,6.049801781,347.3818404213581,banana
109,91,53,29.66727337,83.51014178,6.010095852999999,347.0923312198963,banana
82,78,46,25.05802193,84.97323747,5.738678895,347.8238712182762,banana
106,70,55,25.86824781,78.52399914,5.74055541,370.4175829901129,banana
90,86,52,25.85036988,81.95580471,5.793260262,381.1482502678043,banana
83,95,50,26.51682337,77.79913575,5.50947065,341.70954039450396,banana
119,90,48,28.66725136,79.59242542,5.986442306,377.9592163310581,banana
107,72,45,28.14938935,81.54448882,5.790768046,274.4432580866661,banana
116,81,55,26.42313317,83.69950440000002,5.915546415,288.77620913931105,banana
101,75,50,26.59386409,81.40740301,6.242528277999999,346.05708490122487,banana
93,81,50,27.71822477,76.57853189,6.0360792660000016,316.09479398965425,banana
95,75,45,28.98333432,82.95958244,5.829898502000001,342.35643928983114,banana
107,71,55,29.42017919,83.96754496,6.088064451,373.99152811470304,banana
83,94,47,27.39872329,81.10523402,6.469370954,354.35656621990466,banana
102,73,54,26.4020227,84.41007614,5.720726906,350.0417565399992,banana
86,79,45,27.81251452,82.69285419,5.80766417,304.5287488731286,banana
117,86,53,25.19640218,83.55829874,5.703381727999999,368.7085342185849,banana
111,79,53,28.31193338,75.77363772,6.165001277999999,383.50029410283173,banana
95,74,50,25.90113128,80.47152737,6.002481605,346.52227154627843,banana
91,75,55,27.48612983,76.11239849,6.212369363,343.33681531894206,banana
93,83,46,29.38254012,83.50423735,5.765308943,343.22802920685024,banana
92,85,51,29.22118628,81.08183635,5.740764682000001,341.7361259248527,banana
104,80,54,27.09062164,81.33506906,5.879119455,346.637486818756,banana
103,72,51,26.12643374,81.81365007,6.099478745,324.8503798680846,banana
92,75,45,29.01207743,77.95192527,5.674403358999999,270.7035294018959,banana
93,85,49,27.96799119,79.28625709,5.694243847,382.65526967081183,banana
120,87,52,28.0764455,76.05522115,5.905494703,380.78874540407236,banana
108,72,46,25.16278237,84.97849241,6.110844721,272.671796731511,banana
105,88,54,25.78749808,84.51194224,6.020445317,362.316910291961,banana
98,79,50,25.34119774,84.47321314,6.435917308,273.13202003236603,banana
111,88,55,29.44795403,78.34971537,5.505393832999999,293.89241928940334,banana
97,74,45,26.47522633,78.51833782,5.677719902000001,358.1365451570786,banana
95,82,48,27.39489579,83.31172003,5.719014989,279.7485375158099,banana
89,91,55,25.08347445,80.26173100000003,6.275572297999999,285.71695704508386,banana
89,85,55,26.671983500000003,76.48541655,6.275384607,275.70959047177206,banana
118,88,51,25.44926208,79.49221962,6.201911642000001,310.12719126982626,banana
101,92,45,28.22776705,80.64303840000002,5.758054257,299.8813695740922,banana
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,321.08514505649106,banana
82,77,46,28.9470467,82.1888998,5.901100841,291.50138929255485,banana
90,86,55,27.96236771,84.15403614,5.644486582000001,298.16917522463245,banana
95,88,52,28.00316034,78.90085998,6.235461772000001,287.07460004507925,banana
104,73,46,29.1400919,80.1190228,6.28236237,270.76703553643927,banana
102,73,52,27.9122104,83.36307683,6.356090905,269.96015863820236,banana
100,74,52,25.43480512,81.53977797,5.837258235,293.9987292611413,banana
94,89,48,28.55980972,84.51602322,5.653437902,350.3041848596855,banana
99,70,46,26.59580783,82.99556744,5.727469947,309.5505675152008,banana
112,87,48,27.19711623,77.39706290000002,6.200111067999999,305.53059042627297,banana
117,82,45,25.29391516,79.29122198,5.614471478,328.47681219856196,banana
96,86,51,29.90888522,76.98740841,6.257369799,276.7352240045107,banana
113,85,45,27.94972463,76.63713353,6.037430836,342.6247351146278,banana
105,93,46,25.01018457,78.76260938,5.760457558,339.8372295750275,banana
85,89,51,29.21144871,84.70189923,6.1581644220000005,340.53532043827,banana
108,94,47,27.35911627,84.54625006,6.387431382999999,272.1589379662795,banana
92,81,52,28.0106804,76.52808057,5.891413895,321.8543421714671,banana
110,71,54,28.67208915,82.20793613,5.725418961,285.910704600334,banana
82,75,55,27.34585147,78.48738349999998,6.281069505,277.33502789298376,banana
117,81,53,29.50704598,78.20585613,5.507641777999999,300.35023080156253,banana
2,40,27,29.73770045,47.54885174,5.954626604,269.3963957100168,mango
39,24,31,33.55695561,53.72979826,4.757114897,302.46893682207036,mango
21,26,27,27.00315545,47.67525434,5.6995869720000005,291.582414060351,mango
25,22,25,33.56150184,45.53556603,5.977413802999999,291.019894791911,mango
0,21,32,35.89855625,54.25964196,6.430139436,277.49683256692134,mango
20,19,35,34.17719782,50.62161586,6.113935087000001,299.89235492678785,mango
19,21,34,30.01592643,53.19212381,5.074272692,298.8189724462143,mango
18,17,31,31.74592134,45.16127859,5.667507706,283.49963800448614,mango
11,36,33,35.99009679,52.22780489,5.978634285,289.73271069450453,mango
30,28,30,31.86641378,52.19331595,5.064613314,301.66870646061574,mango
18,19,27,27.75518664,52.34605806,4.772385986000001,284.8785945693458,mango
23,23,27,34.72413192,51.4271781,5.161148592,297.2159188958874,mango
37,30,34,27.53907547,53.63549533,6.797779227,305.0856499697679,mango
11,27,30,27.69637763,48.56224879999999,6.39474303,268.47352485456935,mango
12,19,31,27.25373364,52.66319725,5.566704378,276.2474962482244,mango
